Day,Group,Folder,Cell_ID,Area,Aspect_Ratio,Length_um,Width_um,C1_Mean,C2_Mean,C3_PI_Mean,Ratio_C1_C2,Status
5,D,D5,D5_00298,2.096,2.299,2.477,1.077,107.024,585.056,2.395,0.182930,living
5,D,D5,D5_00299,2.417,2.098,2.541,1.211,118.042,609.378,2.434,0.193709,living
5,D,D5,D5_00300,2.805,1.869,2.584,1.382,82.343,720.747,2.373,0.114247,living
5,D,D5,D5_00301,1.758,2.196,2.217,1.010,62.885,611.019,2.058,0.102918,living
5,D,D5,D5_00302,2.011,1.529,1.979,1.294,75.773,787.160,2.092,0.096261,living
5,D,D5,D5_00303,2.586,2.233,2.712,1.214,128.595,694.725,40.392,0.185102,dead
5,D,D5,D5_00304,1.115,2.078,1.718,0.827,48.985,540.652,2.697,0.090603,living
5,D,D5,D5_00305,1.690,1.782,1.958,1.099,32.110,605.870,2.360,0.052998,living
5,D,D5,D5_00306,1.859,1.668,1.987,1.191,50.536,736.836,2.591,0.068586,living
5,D,D5,D5_00307,1.622,2.233,2.147,0.962,23.781,603.448,3.969,0.039409,living
5,D,D5,D5_00308,2.366,2.233,2.594,1.161,75.421,625.886,3.493,0.120504,living
5,D,D5,D5_00309,2.028,2.350,2.463,1.048,29.300,629.400,2.417,0.046552,living
5,D,D5,D5_00310,2.315,1.599,2.171,1.358,66.482,830.766,2.380,0.080025,living
5,D,D5,D5_00311,2.096,2.569,2.618,1.019,45.266,605.306,2.355,0.074782,living
5,D,D5,D5_00312,1.994,1.790,2.132,1.191,26.712,681.508,3.127,0.039195,living
5,D,D5,D5_00313,1.673,1.701,1.904,1.119,31.192,699.626,2.778,0.044584,living
5,D,D5,D5_00314,1.217,2.913,2.125,0.729,13.069,519.278,3.097,0.025169,living
5,D,D5,D5_00315,2.941,1.484,2.357,1.588,6.759,739.115,2.747,0.009144,living
5,D,D5,D5_00316,1.859,2.668,2.513,0.942,122.755,773.727,2.309,0.158654,living
5,D,D5,D5_00317,0.963,2.233,1.655,0.741,90.491,676.632,3.386,0.133738,living
5,D,D5,D5_00318,2.721,2.233,2.781,1.246,153.298,702.957,4.441,0.218076,living
5,D,D5,D5_00319,1.960,1.819,2.131,1.171,168.414,857.862,2.655,0.196318,living
5,D,D5,D5_00320,2.383,2.347,2.669,1.137,151.454,879.716,2.468,0.172162,living
5,D,D5,D5_00321,0.963,2.548,1.768,0.694,79.333,698.018,2.509,0.113655,living
5,D,D5,D5_00322,1.555,2.638,2.285,0.866,79.543,775.587,2.543,0.102559,living
5,D,D5,D5_00323,1.707,2.479,2.321,0.936,60.040,812.802,2.624,0.073867,living
5,D,D5,D5_00324,1.808,3.210,2.718,0.847,53.514,807.047,2.458,0.066308,living
5,D,D5,D5_00325,0.896,1.889,1.468,0.777,56.774,744.962,2.358,0.076210,living
5,D,D5,D5_00326,1.352,2.571,2.104,0.818,64.737,764.725,1.688,0.084655,living
5,D,D5,D5_00327,1.369,1.905,1.822,0.957,3.074,771.704,2.432,0.003983,living
5,D,D5,D5_00328,1.572,3.468,2.635,0.760,34.710,768.269,2.484,0.045179,living
5,D,D5,D5_00329,1.301,2.130,1.878,0.882,20.558,819.260,2.312,0.025094,living
5,D,D5,D5_00330,0.710,1.962,1.332,0.679,19.476,807.810,2.286,0.024110,living
5,D,D5,D5_00331,1.065,2.976,2.009,0.675,20.016,735.762,2.730,0.027204,living
5,D,D5,D5_00332,1.775,2.645,2.445,0.924,19.419,836.895,2.171,0.023204,living
5,D,D5,D5_00333,0.693,1.497,1.149,0.768,17.780,813.073,2.341,0.021868,living
5,D,D5,D5_00334,0.980,3.006,1.937,0.644,49.672,409.379,2.190,0.121336,living
5,D,D5,D5_00335,1.014,3.737,2.197,0.588,76.133,385.217,2.383,0.197638,living
5,D,D5,D5_00336,0.693,4.008,1.881,0.469,74.146,411.780,2.171,0.180063,living
5,D,D5,D5_00337,2.991,2.407,3.028,1.258,78.412,603.350,2.627,0.129962,living
5,D,D5,D5_00338,0.710,2.059,1.364,0.663,59.833,436.976,1.976,0.136926,living
5,D,D5,D5_00339,1.470,1.876,1.874,0.999,65.138,501.149,2.586,0.129977,living
5,D,D5,D5_00340,0.727,3.605,1.827,0.507,12.814,418.465,2.884,0.030621,living
5,D,D5,D5_00341,2.096,2.233,2.441,1.093,35.685,603.032,19.363,0.059177,dead
5,D,D5,D5_00342,0.997,1.870,1.541,0.824,1.881,420.424,2.220,0.004475,living
5,D,D5,D5_00343,3.329,1.985,2.901,1.461,2.320,667.863,2.401,0.003473,living
5,D,D5,D5_00344,1.065,2.431,1.816,0.747,21.841,495.937,2.698,0.044040,living
5,D,D5,D5_00345,0.930,1.547,1.353,0.875,93.600,628.836,2.055,0.148846,living
5,D,D5,D5_00346,1.707,2.233,2.203,0.987,44.782,606.822,3.663,0.073798,living
5,D,D5,D5_00347,1.470,2.377,2.109,0.887,99.598,621.494,2.460,0.160255,living
5,D,D5,D5_00348,1.639,1.759,1.916,1.089,50.268,766.196,2.103,0.065607,living
5,D,D5,D5_00349,2.772,2.563,3.008,1.173,104.774,755.872,2.598,0.138614,living
5,D,D5,D5_00350,2.805,2.447,2.956,1.208,116.663,808.386,2.639,0.144316,living
5,D,D5,D5_00351,0.845,4.965,2.311,0.466,24.120,525.900,2.160,0.045864,living
5,D,D5,D5_00352,1.842,2.066,2.201,1.065,28.982,722.321,2.385,0.040123,living
5,D,D5,D5_00353,1.200,1.865,1.688,0.905,63.676,607.282,3.085,0.104854,living
5,D,D5,D5_00354,2.670,2.459,2.891,1.176,42.601,834.367,2.842,0.051058,living
5,D,D5,D5_00355,2.789,2.554,3.012,1.179,60.976,682.127,2.236,0.089391,living
5,D,D5,D5_00356,1.183,2.233,1.834,0.821,49.029,623.071,6.014,0.078689,dead
5,D,D5,D5_00357,2.349,1.952,2.416,1.238,58.331,855.878,2.856,0.068153,living
5,D,D5,D5_00358,1.352,1.991,1.851,0.930,76.588,711.250,2.562,0.107680,living
5,D,D5,D5_00359,2.772,2.629,3.046,1.159,89.366,818.293,2.433,0.109210,living
5,D,D5,D5_00360,2.417,2.155,2.575,1.195,66.804,854.126,2.685,0.078214,living
5,D,D5,D5_00361,1.183,1.545,1.525,0.987,2.629,534.314,2.429,0.004920,living
5,D,D5,D5_00362,1.538,2.247,2.098,0.934,28.132,700.385,2.978,0.040166,living
5,D,D5,D5_00363,1.183,2.233,1.834,0.821,20.771,711.429,12.957,0.029197,dead
5,D,D5,D5_00364,3.008,2.366,3.010,1.272,106.640,784.242,2.124,0.135979,living
5,D,D5,D5_00365,3.194,1.808,2.712,1.500,26.847,741.196,2.460,0.036221,living
5,D,D5,D5_00366,2.011,2.021,2.275,1.126,103.118,663.555,2.370,0.155402,living
5,D,D5,D5_00367,1.910,1.363,1.821,1.336,49.301,655.301,2.221,0.075234,living
5,D,D5,D5_00368,2.045,1.748,2.133,1.220,93.479,785.975,2.826,0.118934,living
5,D,D5,D5_00369,1.977,2.379,2.447,1.029,61.521,663.462,2.385,0.092728,living
5,D,D5,D5_00370,0.727,2.233,1.438,0.644,36.023,557.651,59.674,0.064598,dead
5,D,D5,D5_00371,1.589,2.601,2.294,0.882,2.415,647.351,2.298,0.003730,living
5,D,D5,D5_00372,2.991,2.642,3.172,1.201,58.554,782.582,2.672,0.074821,living
5,D,D5,D5_00373,1.741,1.867,2.034,1.090,32.767,672.816,2.379,0.048701,living
5,D,D5,D5_00374,1.842,2.010,2.171,1.080,41.789,726.083,2.780,0.057554,living
5,D,D5,D5_00375,1.572,2.573,2.269,0.882,15.366,632.484,2.946,0.024294,living
5,D,D5,D5_00376,1.082,2.582,1.886,0.730,11.953,627.984,2.188,0.019034,living
5,D,D5,D5_00377,1.977,2.233,2.371,1.062,82.658,729.974,2.590,0.113234,living
5,D,D5,D5_00378,2.332,2.233,2.575,1.153,148.543,765.667,2.652,0.194005,living
5,D,D5,D5_00379,2.366,2.233,2.594,1.161,114.279,654.371,2.579,0.174639,living
5,D,D5,D5_00380,1.284,2.233,1.911,0.856,109.855,644.526,2.855,0.170443,living
5,D,D5,D5_00381,1.690,2.233,2.192,0.982,114.700,662.420,2.360,0.173153,living
5,D,D5,D5_00382,3.042,2.233,2.941,1.317,68.911,665.567,2.283,0.103538,living
5,D,D5,D5_00383,1.335,2.233,1.948,0.872,24.570,612.063,2.494,0.040142,living
5,D,D5,D5_00384,1.437,2.233,2.021,0.905,19.024,703.106,2.600,0.027056,living
5,D,D5,D5_00385,1.437,1.475,1.643,1.114,2.824,630.929,2.329,0.004475,living
5,D,D5,D5_00386,2.941,2.160,2.844,1.317,139.523,821.805,2.598,0.169776,living
5,D,D5,D5_00387,2.670,4.127,3.746,0.908,67.418,560.842,2.304,0.120208,living
5,D,D5,D5_00388,1.944,2.233,2.351,1.053,72.878,657.904,2.548,0.110773,living
5,D,D5,D5_00389,1.859,1.640,1.970,1.201,60.673,704.918,2.727,0.086071,living
5,D,D5,D5_00390,1.352,1.877,1.798,0.958,49.850,615.938,2.275,0.080934,living
5,D,D5,D5_00391,2.265,2.711,2.796,1.031,21.067,649.306,2.037,0.032446,living
5,D,D5,D5_00392,1.707,1.900,2.032,1.070,19.703,724.554,2.366,0.027193,living
5,D,D5,D5_00393,2.180,2.233,2.490,1.115,139.078,865.140,2.729,0.160757,living
5,D,D5,D5_00394,1.994,2.233,2.381,1.066,22.703,604.729,2.025,0.037543,living
5,D,D5,D5_00395,1.335,2.233,1.948,0.872,2.468,571.392,2.316,0.004320,living
5,D,D5,D5_00396,2.721,2.233,2.781,1.246,133.348,720.130,2.764,0.185172,living
5,D,D5,D5_00397,2.552,2.233,2.694,1.206,66.722,764.795,2.219,0.087242,living
5,D,D5,D5_00398,1.622,2.233,2.147,0.962,66.729,631.740,2.250,0.105628,living
5,D,D5,D5_00399,1.606,2.233,2.137,0.957,24.821,683.537,2.600,0.036313,living
5,D,D5,D5_00400,2.180,1.705,2.175,1.276,40.953,894.822,2.364,0.045767,living
5,D,D5,D5_00401,1.859,2.285,2.326,1.018,103.300,743.264,2.427,0.138982,living
5,D,D5,D5_00402,2.096,2.193,2.419,1.103,72.613,800.919,2.718,0.090662,living
5,D,D5,D5_00403,2.332,2.233,2.575,1.153,89.051,755.884,3.681,0.117810,living
5,D,D5,D5_00404,1.825,3.520,2.860,0.812,43.185,662.472,2.685,0.065188,living
5,D,D5,D5_00405,2.282,2.233,2.547,1.141,67.044,647.874,14.326,0.103484,dead
5,D,D5,D5_00406,1.521,1.955,1.946,0.995,33.322,769.289,2.156,0.043316,living
5,D,D5,D5_00407,1.707,4.914,3.268,0.665,27.990,646.495,2.208,0.043295,living
5,D,D5,D5_00408,0.980,2.098,1.618,0.771,28.879,733.362,2.276,0.039379,living
5,D,D5,D5_00409,1.031,3.423,2.120,0.619,12.361,680.852,2.377,0.018155,living
5,D,D5,D5_00410,0.963,2.147,1.622,0.756,17.702,716.544,2.123,0.024704,living
5,D,D5,D5_00411,2.789,2.537,3.002,1.183,95.552,703.279,2.339,0.135866,living
5,D,D5,D5_00412,0.761,2.220,1.467,0.661,31.289,577.578,3.756,0.054173,living
5,D,D5,D5_00413,2.265,2.383,2.622,1.100,124.030,686.134,2.612,0.180766,living
5,D,D5,D5_00414,2.434,2.233,2.631,1.178,92.417,608.889,6.431,0.151779,dead
5,D,D5,D5_00415,1.268,1.651,1.633,0.989,31.040,698.147,1.880,0.044461,living
5,D,D5,D5_00416,1.910,2.225,2.326,1.045,119.319,665.283,2.478,0.179350,living
5,D,D5,D5_00417,2.129,1.806,2.213,1.225,113.865,790.675,2.667,0.144010,living
5,D,D5,D5_00418,3.177,2.617,3.254,1.243,107.984,769.569,2.356,0.140318,living
5,D,D5,D5_00419,2.298,1.898,2.357,1.242,82.581,755.838,2.449,0.109257,living
5,D,D5,D5_00420,1.572,2.130,2.065,0.969,68.796,664.237,2.258,0.103571,living
5,D,D5,D5_00421,2.265,2.233,2.538,1.136,62.530,629.216,25.403,0.099377,dead
5,D,D5,D5_00422,2.349,2.083,2.496,1.198,63.259,785.640,2.101,0.080519,living
5,D,D5,D5_00423,0.896,2.813,1.791,0.637,33.208,603.736,2.132,0.055003,living
5,D,D5,D5_00424,1.149,1.518,1.490,0.982,27.074,724.456,2.574,0.037371,living
5,D,D5,D5_00425,1.842,1.931,2.128,1.102,21.156,655.560,2.349,0.032272,living
5,D,D5,D5_00426,1.825,2.638,2.476,0.939,5.926,602.185,2.222,0.009841,living
5,D,D5,D5_00427,1.115,2.251,1.788,0.794,11.909,656.939,2.742,0.018128,living
5,D,D5,D5_00428,2.417,2.233,2.621,1.174,126.119,752.944,2.238,0.167501,living
5,D,D5,D5_00429,2.721,2.233,2.781,1.246,107.404,712.348,2.621,0.150774,living
5,D,D5,D5_00430,1.673,2.233,2.181,0.977,118.061,632.081,2.152,0.186781,living
5,D,D5,D5_00431,1.791,2.233,2.257,1.011,112.736,677.972,2.094,0.166284,living
5,D,D5,D5_00432,1.977,2.233,2.371,1.062,48.744,694.188,2.581,0.070217,living
5,D,D5,D5_00433,1.775,2.233,2.246,1.006,82.286,675.105,2.200,0.121886,living
5,D,D5,D5_00434,2.907,2.233,2.875,1.287,81.302,793.709,2.483,0.102433,living
5,D,D5,D5_00435,2.400,2.233,2.612,1.170,31.056,787.521,2.535,0.039436,living
5,D,D5,D5_00436,2.332,2.233,2.575,1.153,21.543,778.268,2.232,0.027681,living
5,D,D5,D5_00437,0.744,2.415,1.513,0.626,17.273,606.500,1.955,0.028479,living
5,D,D5,D5_00438,1.639,2.233,2.159,0.967,78.773,805.268,2.825,0.097822,living
5,D,D5,D5_00439,2.501,2.233,2.667,1.194,113.196,742.405,2.365,0.152472,living
5,D,D5,D5_00440,0.845,2.233,1.550,0.694,111.540,612.380,2.760,0.182142,living
5,D,D5,D5_00441,2.265,2.233,2.538,1.136,52.851,814.149,2.157,0.064915,living
5,D,D5,D5_00442,2.484,2.233,2.658,1.190,138.068,767.939,2.190,0.179790,living
5,D,D5,D5_00443,1.538,2.233,2.091,0.936,101.495,685.824,2.176,0.147989,living
5,D,D5,D5_00444,1.166,2.233,1.821,0.815,93.420,729.174,2.609,0.128118,living
5,D,D5,D5_00445,1.183,2.233,1.834,0.821,50.929,741.900,2.600,0.068646,living
5,D,D5,D5_00446,1.673,2.233,2.181,0.977,94.505,962.131,2.212,0.098225,living
5,D,D5,D5_00447,1.707,2.233,2.203,0.987,79.050,946.743,2.287,0.083496,living
5,D,D5,D5_00448,2.721,2.233,2.781,1.246,62.708,905.230,2.429,0.069273,living
5,D,D5,D5_00449,1.910,2.233,2.330,1.044,49.044,890.239,2.398,0.055091,living
5,D,D5,D5_00450,1.065,2.233,1.740,0.779,20.524,821.333,2.683,0.024988,living
5,D,D5,D5_00451,0.930,1.639,1.393,0.850,27.764,744.036,2.745,0.037315,living
5,D,D5,D5_00452,0.710,3.119,1.679,0.538,41.238,503.000,3.238,0.081984,living
5,D,D5,D5_00453,1.656,2.233,2.170,0.972,121.439,647.255,18.724,0.187621,dead
5,D,D5,D5_00454,1.420,1.926,1.866,0.969,123.381,655.036,2.583,0.188358,living
5,D,D5,D5_00455,1.521,2.455,2.180,0.888,104.478,573.156,2.333,0.182285,living
5,D,D5,D5_00456,1.639,2.233,2.159,0.967,87.474,634.278,2.619,0.137911,living
5,D,D5,D5_00457,0.777,1.712,1.301,0.760,3.043,589.130,2.239,0.005166,living
5,D,D5,D5_00458,2.653,2.258,2.762,1.223,85.745,825.478,2.465,0.103873,living
5,D,D5,D5_00459,0.963,1.929,1.538,0.797,21.105,635.439,2.702,0.033214,living
5,D,D5,D5_00460,1.724,2.057,2.125,1.033,37.049,703.686,2.255,0.052650,living
5,D,D5,D5_00461,1.758,1.702,1.952,1.147,43.067,842.471,2.962,0.051120,living
5,D,D5,D5_00462,3.025,3.439,3.639,1.058,29.536,721.184,2.609,0.040955,living
5,D,D5,D5_00463,2.636,2.233,2.738,1.226,17.019,677.282,7.276,0.025129,dead
5,D,D5,D5_00464,0.980,2.281,1.687,0.740,84.086,538.379,2.224,0.156184,living
5,D,D5,D5_00465,1.437,2.233,2.021,0.905,42.765,624.188,2.435,0.068513,living
5,D,D5,D5_00466,2.822,2.388,2.929,1.227,50.581,570.832,2.383,0.088609,living
5,D,D5,D5_00467,2.941,2.603,3.122,1.199,73.328,722.672,2.017,0.101467,living
5,D,D5,D5_00468,2.467,1.958,2.480,1.267,152.274,821.411,2.678,0.185381,living
5,D,D5,D5_00469,2.417,2.233,2.621,1.174,122.420,663.161,3.420,0.184600,living
5,D,D5,D5_00470,2.096,2.017,2.320,1.150,110.831,725.242,2.798,0.152819,living
5,D,D5,D5_00471,1.707,2.233,2.203,0.987,73.010,603.960,2.901,0.120885,living
5,D,D5,D5_00472,2.400,1.825,2.362,1.294,99.077,838.838,2.549,0.118113,living
5,D,D5,D5_00473,1.284,1.620,1.627,1.005,74.829,672.263,3.039,0.111309,living
5,D,D5,D5_00474,2.535,2.233,2.685,1.202,23.240,675.260,3.947,0.034416,living
5,D,D5,D5_00475,2.214,4.073,3.388,0.832,69.145,551.771,1.939,0.125315,living
5,D,D5,D5_00476,2.197,2.688,2.742,1.020,80.723,641.808,2.546,0.125775,living
5,D,D5,D5_00477,1.910,2.043,2.229,1.091,56.673,701.611,2.398,0.080775,living
5,D,D5,D5_00478,2.873,2.233,2.858,1.280,13.353,674.041,2.376,0.019810,living
5,D,D5,D5_00479,2.332,1.734,2.269,1.309,73.116,884.101,2.355,0.082701,living
5,D,D5,D5_00480,2.332,1.885,2.366,1.255,67.638,803.261,2.384,0.084204,living
5,D,D5,D5_00481,1.420,2.233,2.009,0.900,35.560,603.048,3.083,0.058966,living
5,D,D5,D5_00482,3.228,1.935,2.820,1.457,20.812,769.162,2.157,0.027057,living
5,D,D5,D5_00483,2.045,2.233,2.411,1.080,37.752,758.273,2.339,0.049787,living
5,D,D5,D5_00484,1.031,1.768,1.523,0.862,13.098,643.098,2.377,0.020368,living
5,D,D5,D5_00485,0.997,1.812,1.517,0.837,24.288,616.390,2.983,0.039404,living
5,D,D5,D5_00486,1.014,2.556,1.817,0.711,20.150,602.800,2.367,0.033427,living
5,D,D5,D5_00487,2.129,1.901,2.270,1.194,21.310,818.540,2.198,0.026034,living
5,D,D5,D5_00488,0.777,2.332,1.519,0.651,12.109,594.239,1.891,0.020377,living
5,D,D5,D5_00489,2.045,2.066,2.319,1.123,90.273,608.116,2.661,0.148447,living
5,D,D5,D5_00490,2.113,1.729,2.157,1.247,104.928,646.184,2.560,0.162381,living
5,D,D5,D5_00491,2.484,2.043,2.542,1.244,110.884,645.864,2.891,0.171684,living
5,D,D5,D5_00492,2.332,2.915,2.942,1.009,82.978,520.167,2.551,0.159522,living
5,D,D5,D5_00493,1.758,1.561,1.869,1.197,67.000,636.798,2.510,0.105214,living
5,D,D5,D5_00494,1.859,1.585,1.937,1.222,56.009,675.645,2.109,0.082897,living
5,D,D5,D5_00495,1.437,2.233,2.021,0.905,41.329,577.435,41.247,0.071574,dead
5,D,D5,D5_00496,2.113,2.267,2.470,1.089,29.376,636.992,2.496,0.046117,living
5,D,D5,D5_00497,1.707,1.944,2.056,1.057,18.990,615.545,2.762,0.030851,living
5,D,D5,D5_00498,2.417,1.734,2.310,1.332,37.566,767.699,2.741,0.048934,living
5,D,D5,D5_00499,2.569,3.036,3.151,1.038,20.026,585.099,2.099,0.034227,living
5,D,D5,D5_00500,1.115,2.124,1.736,0.818,17.667,528.455,2.848,0.033431,living
5,D,D5,D5_00501,1.335,2.230,1.947,0.873,13.759,560.671,2.354,0.024541,living
5,D,D5,D5_00502,1.960,1.841,2.143,1.164,2.948,499.457,2.276,0.005903,living
5,D,D5,D5_00503,1.893,2.446,2.428,0.993,152.357,796.357,2.438,0.191318,living
5,D,D5,D5_00504,2.400,2.233,2.612,1.170,140.613,839.408,2.704,0.167514,living
5,D,D5,D5_00505,0.946,1.987,1.547,0.779,26.500,751.500,2.125,0.035263,living
5,D,D5,D5_00506,2.518,3.832,3.505,0.915,63.557,726.369,2.544,0.087500,living
5,D,D5,D5_00507,1.944,1.769,2.093,1.183,112.443,942.096,2.617,0.119355,living
5,D,D5,D5_00508,2.839,3.890,3.750,0.964,43.339,763.387,2.643,0.056772,living
5,D,D5,D5_00509,1.707,1.672,1.906,1.140,76.624,875.644,2.545,0.087506,living
5,D,D5,D5_00510,2.282,3.002,2.953,0.984,36.667,799.615,2.289,0.045855,living
5,D,D5,D5_00511,2.282,1.543,2.117,1.372,103.948,1214.556,2.407,0.085585,living
5,D,D5,D5_00512,1.724,2.744,2.454,0.894,29.069,718.755,2.510,0.040443,living
5,D,D5,D5_00513,2.620,1.531,2.260,1.476,59.123,1088.665,2.548,0.054307,living
5,D,D5,D5_00514,2.180,1.973,2.340,1.186,36.667,1000.078,2.674,0.036664,living
5,D,D5,D5_00515,2.163,2.042,2.371,1.161,39.227,917.773,2.250,0.042741,living
5,D,D5,D5_00516,1.707,2.394,2.281,0.953,23.426,853.277,1.871,0.027454,living
5,D,D5,D5_00517,0.879,2.084,1.527,0.733,48.250,513.558,2.173,0.093952,living
5,D,D5,D5_00518,1.268,2.233,1.899,0.850,34.200,537.027,5.267,0.063684,dead
5,D,D5,D5_00519,2.349,2.233,2.584,1.157,19.518,522.719,6.770,0.037339,dead
5,D,D5,D5_00520,1.960,1.789,2.113,1.181,86.078,688.500,2.457,0.125022,living
5,D,D5,D5_00521,1.555,2.070,2.024,0.978,103.880,579.522,2.207,0.179252,living
5,D,D5,D5_00522,2.789,1.843,2.558,1.388,46.152,603.952,2.564,0.076416,living
5,D,D5,D5_00523,2.129,1.621,2.096,1.293,37.008,773.056,2.341,0.047872,living
5,D,D5,D5_00524,1.149,2.163,1.779,0.822,47.838,560.632,2.412,0.085329,living
5,D,D5,D5_00525,2.062,1.947,2.261,1.161,73.623,692.967,2.541,0.106243,living
5,D,D5,D5_00526,2.772,2.172,2.769,1.275,75.244,819.695,2.756,0.091795,living
5,D,D5,D5_00527,1.589,2.166,2.093,0.966,44.287,583.330,2.266,0.075921,living
5,D,D5,D5_00528,2.772,2.902,3.200,1.103,61.768,656.372,2.384,0.094106,living
5,D,D5,D5_00529,2.231,1.911,2.330,1.219,57.053,748.023,2.318,0.076272,living
5,D,D5,D5_00530,1.910,2.413,2.422,1.004,42.381,649.593,2.531,0.065242,living
5,D,D5,D5_00531,0.744,2.224,1.451,0.653,23.682,487.000,2.750,0.048628,living
5,D,D5,D5_00532,2.096,3.990,3.263,0.818,12.258,527.347,2.444,0.023245,living
5,D,D5,D5_00533,0.744,1.889,1.338,0.708,14.477,517.795,3.182,0.027959,living
5,D,D5,D5_00534,2.298,2.233,2.556,1.145,26.044,611.794,3.147,0.042570,living
5,D,D5,D5_00535,1.606,3.130,2.530,0.808,21.926,568.000,2.200,0.038603,living
5,D,D5,D5_00536,1.741,2.143,2.180,1.017,58.330,687.845,2.194,0.084801,living
5,D,D5,D5_00537,2.146,1.643,2.119,1.290,149.315,854.339,2.425,0.174773,living
5,D,D5,D5_00538,1.251,1.792,1.689,0.943,86.851,668.797,2.122,0.129862,living
5,D,D5,D5_00539,1.386,3.323,2.422,0.729,87.037,523.061,2.646,0.166399,living
5,D,D5,D5_00540,1.369,1.870,1.805,0.965,108.000,673.728,2.679,0.160302,living
5,D,D5,D5_00541,1.521,1.955,1.946,0.995,76.267,720.800,2.478,0.105808,living
5,D,D5,D5_00542,2.028,1.727,2.112,1.223,23.708,662.542,2.508,0.035784,living
5,D,D5,D5_00543,2.248,2.185,2.501,1.145,87.820,806.970,2.301,0.108826,living
5,D,D5,D5_00544,1.234,2.233,1.873,0.839,26.630,677.589,2.836,0.039301,living
5,D,D5,D5_00545,2.670,1.481,2.244,1.515,44.544,798.665,2.392,0.055773,living
5,D,D5,D5_00546,1.352,2.039,1.873,0.919,21.762,695.487,2.100,0.031291,living
5,D,D5,D5_00547,2.265,2.740,2.811,1.026,29.791,731.806,2.246,0.040709,living
5,D,D5,D5_00548,1.268,2.233,1.899,0.850,22.893,705.040,2.693,0.032471,living
5,D,D5,D5_00549,0.794,2.178,1.484,0.681,59.489,605.809,2.617,0.098198,living
5,D,D5,D5_00550,2.011,3.152,2.841,0.901,70.706,632.790,2.218,0.111737,living
5,D,D5,D5_00551,2.400,2.140,2.557,1.195,115.282,687.739,2.479,0.167624,living
5,D,D5,D5_00552,1.589,2.144,2.083,0.971,36.723,736.787,2.564,0.049843,living
5,D,D5,D5_00553,1.707,2.344,2.257,0.963,72.257,692.535,2.010,0.104338,living
5,D,D5,D5_00554,1.115,2.233,1.781,0.797,55.197,640.288,2.924,0.086206,living
5,D,D5,D5_00555,1.775,1.968,2.109,1.072,50.514,781.638,2.171,0.064626,living
5,D,D5,D5_00556,1.437,1.962,1.895,0.966,40.624,716.929,2.706,0.056663,living
5,D,D5,D5_00557,3.262,2.230,3.043,1.365,64.855,1077.736,2.228,0.060177,living
5,D,D5,D5_00558,1.690,2.233,2.192,0.982,164.320,1145.460,2.370,0.143453,living
5,D,D5,D5_00559,1.099,2.233,1.768,0.792,153.754,880.954,3.123,0.174531,living
5,D,D5,D5_00560,1.487,2.233,2.056,0.921,86.295,916.727,2.568,0.094134,living
5,D,D5,D5_00561,1.825,2.233,2.278,1.020,72.167,988.296,2.213,0.073021,living
5,D,D5,D5_00562,1.589,1.970,1.996,1.013,49.340,924.277,2.564,0.053383,living
5,D,D5,D5_00563,1.673,1.661,1.881,1.132,24.192,564.010,2.323,0.042893,living
5,D,D5,D5_00564,2.197,1.983,2.355,1.188,75.323,644.938,1.977,0.116791,living
5,D,D5,D5_00565,1.808,1.528,1.875,1.227,104.953,680.131,2.449,0.154313,living
5,D,D5,D5_00566,2.434,2.432,2.745,1.129,68.111,641.708,2.215,0.106140,living
5,D,D5,D5_00567,1.217,2.233,1.860,0.833,50.139,532.500,3.222,0.094158,living
5,D,D5,D5_00568,1.639,1.813,1.945,1.073,17.784,637.938,2.330,0.027877,living
5,D,D5,D5_00569,2.704,2.233,2.773,1.242,2.388,595.587,2.712,0.004009,living
5,D,D5,D5_00570,2.518,2.530,2.848,1.126,31.228,660.362,2.523,0.047289,living
5,D,D5,D5_00571,2.062,1.876,2.219,1.183,19.098,700.861,2.516,0.027250,living
5,D,D5,D5_00572,2.096,1.697,2.128,1.254,28.250,748.234,2.532,0.037756,living
5,D,D5,D5_00573,1.099,1.884,1.624,0.862,14.092,601.815,2.385,0.023416,living
5,D,D5,D5_00574,1.994,2.233,2.381,1.066,14.720,585.314,2.771,0.025149,living
5,D,D5,D5_00575,2.231,2.100,2.442,1.163,97.833,689.780,2.758,0.141833,living
5,D,D5,D5_00576,2.265,2.874,2.879,1.002,57.007,598.403,2.149,0.095266,living
5,D,D5,D5_00577,2.180,3.000,2.886,0.962,53.426,573.093,2.628,0.093225,living
5,D,D5,D5_00578,2.113,2.233,2.451,1.098,129.480,723.512,3.816,0.178960,living
5,D,D5,D5_00579,2.113,2.233,2.451,1.098,29.936,549.512,4.152,0.054477,living
5,D,D5,D5_00580,1.589,2.233,2.126,0.952,51.638,560.309,5.032,0.092160,dead
5,D,D5,D5_00581,2.603,2.078,2.624,1.263,103.026,636.688,2.065,0.161815,living
5,D,D5,D5_00582,2.467,2.729,2.928,1.073,61.144,658.610,2.644,0.092838,living
5,D,D5,D5_00583,1.217,2.240,1.863,0.832,43.097,585.736,2.069,0.073578,living
5,D,D5,D5_00584,2.484,2.697,2.921,1.083,47.354,669.361,3.143,0.070745,living
5,D,D5,D5_00585,1.808,1.903,2.093,1.100,21.178,620.897,2.692,0.034108,living
